id,name,age,salary,department,bonus,commission,score,rating,ot_hours,ot_amount
391,Frank,47,34476,Sales,13208,1508.29,20,3.1,13.4,1098
392,Alice,49,107159,Sales,11329,6156.52,37,3.46,30.7,3032
393,Eva,57,77853,Sales,14696,22313.22,37,4.98,33.4,967
394,Frank,30,95399,IT,3607,46540.26,19,2.35,46.2,2309
395,Alice,33,117362,Admin,14280,37259.02,56,2.1,2.4,1981
396,David,64,37001,Finance,16152,32045.3,5,3.79,34.5,2750
397,Helen,63,36281,HR,6179,34352.67,35,1.47,26.0,3200
398,Bob,22,83903,HR,4023,27104.81,85,4.25,40.7,7353
399,Grace,60,51077,Finance,10316,49753.18,52,4.03,25.3,4538
400,Frank,47,27844,IT,11057,14479.27,4,1.35,17.8,5184
401,David,21,111352,IT,13950,4964.11,65,2.62,3.3,2700
402,Bob,49,119223,Marketing,17812,5359.81,7,4.35,38.7,6992
403,Eva,24,102290,IT,2557,29308.06,70,3.52,46.1,6129
404,Bob,30,30172,Marketing,15150,31972.36,56,4.86,2.8,3838
405,Helen,34,52827,Sales,17657,16429.67,60,4.76,21.4,3945
406,Grace,21,74851,Sales,3620,11082.86,81,3.37,0.7,716
407,Frank,41,88524,Marketing,1130,10639.22,75,1.2,41.4,6422
408,Alice,23,67380,Marketing,2750,46761.46,16,2.62,8.1,7214
409,Charlie,36,89655,HR,1817,27562.75,52,4.37,18.0,4860
410,David,29,52960,IT,14667,47649.53,72,4.02,46.6,2498
411,Bob,19,96558,IT,19807,48953.06,48,3.61,24.5,619
412,Charlie,24,28518,Sales,6995,2367.09,57,2.06,1.9,6925
413,Frank,32,34386,Marketing,2268,9198.85,74,3.63,26.3,6263
414,Grace,60,35256,HR,13230,48578.19,6,2.11,30.1,988
415,Frank,42,60732,Finance,6409,47819.95,88,1.46,40.7,572
416,Frank,33,60255,Sales,14939,22683.99,2,3.83,38.0,7496
417,Eva,28,31263,Sales,3026,14248.09,86,4.62,9.8,6013
418,Eva,20,80894,HR,3907,40313.3,19,1.62,22.0,531
419,Charlie,53,116657,Marketing,12428,31689.5,74,3.14,47.5,3853
420,David,31,53411,Marketing,2431,1305.07,42,3.13,41.7,4606
421,Eva,47,54788,Marketing,2180,48506.01,25,1.06,3.3,5092
422,Helen,21,37859,HR,13011,31061.26,27,3.06,21.7,6644
423,Charlie,42,40081,IT,9240,19000.98,1,3.71,20.1,1029
424,Bob,63,57340,Finance,16298,44676.96,10,2.35,6.2,2375
425,Bob,23,30593,IT,7064,28513.44,71,3.85,8.0,1450
426,Eva,36,74390,Sales,7378,28494.92,28,3.52,48.7,6843
427,Charlie,37,23072,Finance,11095,21949.92,83,1.79,41.5,7355
428,David,33,67066,Sales,4377,35419.39,67,1.69,27.8,7476
429,Helen,31,22754,Admin,10997,39091.21,35,3.97,3.2,6336
430,Frank,21,103038,Admin,7552,49018.6,27,1.7,47.5,4488
431,Charlie,62,68678,IT,11009,39969.91,88,3.98,13.7,7120
432,Bob,59,87865,Sales,17167,39369.64,30,3.92,49.5,2784
433,Eva,25,54015,Admin,15010,10332.25,66,2.46,20.8,7595
434,Charlie,61,50683,HR,18897,26284.74,7,3.08,9.0,3512
435,Grace,29,85007,HR,15200,40880.66,65,1.31,31.9,2487
436,Grace,29,86498,HR,14247,24775.41,89,2.92,35.5,4435
437,Eva,33,76942,Sales,1703,20806.97,32,3.48,47.7,2937
438,David,62,45938,Admin,5554,30365.59,72,3.38,49.2,1805
439,Bob,36,61118,Admin,17935,8828.85,26,4.15,17.4,2710
440,Helen,51,32167,Sales,12614,5073.48,71,1.82,33.4,7277
441,Eva,49,111271,Sales,12420,27226.38,56,1.19,2.9,545
442,David,49,112043,Finance,17133,18693.78,90,3.69,30.9,5911
443,Charlie,28,97617,Sales,11897,8041.27,31,3.35,45.9,2911
444,Alice,63,68086,Finance,2833,29956.5,50,1.34,38.4,4806
445,David,60,76816,HR,19083,10983.62,40,1.79,19.1,4202
446,Frank,58,84995,IT,5491,37264.74,36,3.85,44.2,717
447,Grace,54,66085,IT,1296,26490.28,9,3.29,29.2,7359
448,Frank,36,84800,Sales,9464,41508.29,86,1.99,17.4,7496
449,Alice,64,103444,HR,5908,12242.78,13,3.12,30.2,5416
450,Helen,58,90064,Admin,2888,32696.39,57,2.38,36.5,7089
451,Frank,30,56654,Sales,15113,26832.87,69,1.91,27.7,2965
452,David,24,90196,Sales,17796,47040.87,84,1.19,41.2,7540
453,Frank,18,84425,HR,15992,28857.6,23,3.39,11.7,7280
454,Frank,57,85801,Admin,10680,43901.28,18,4.96,13.8,3349
455,Alice,57,70809,Admin,15638,24041.79,93,2.84,40.3,1127
456,Charlie,56,38326,Finance,16477,15171.59,1,4.65,38.0,6234
457,Helen,24,45619,Finance,5444,36127.6,63,2.67,10.7,3591
458,Alice,28,35084,IT,8340,26357.79,49,4.06,13.0,1021
459,David,24,55406,HR,10030,46747.89,33,2.23,6.2,4157
460,Charlie,54,43954,Admin,1799,20329.53,39,1.91,10.1,4442
461,David,27,105745,IT,17651,4161.18,38,3.74,21.3,5652
462,Alice,27,55826,IT,3996,46250.82,9,4.23,28.5,4407
463,Frank,18,58283,IT,16097,16018.85,72,1.72,0.1,2040
464,Alice,22,31083,IT,13346,31607.28,93,2.93,17.5,1719
465,Eva,20,23231,Finance,7610,35598.74,13,2.7,28.1,4281
466,Grace,18,89365,Sales,8028,4934.08,59,3.43,45.8,3418
467,Alice,43,41684,Admin,5327,15036.38,77,1.74,22.0,3624
468,Bob,51,107878,HR,16157,19507.78,83,3.24,6.1,1997
469,Helen,18,39119,Marketing,14064,24276.29,76,4.31,33.3,2594
470,Frank,64,24399,Sales,18929,16960.26,93,4.86,8.2,2176
471,Helen,40,111352,Sales,17137,33500.48,5,4.13,48.8,3829
472,Helen,41,112294,Finance,14505,34567.69,7,2.03,44.6,7070
473,Frank,22,28223,Finance,13545,48846.53,74,3.37,7.3,7404
474,Grace,64,92753,IT,15815,16097.93,90,1.92,35.0,3497
475,Frank,26,99885,HR,9134,49991.5,80,1.43,17.2,6883
476,David,23,75434,Marketing,9662,13699.15,36,1.05,9.0,2984
477,Frank,29,104596,Admin,19244,16548.84,94,4.25,19.7,831
478,Alice,59,94573,IT,13596,1943.84,77,3.7,31.1,7492
479,Alice,37,101946,Admin,12815,30348.16,78,4.95,46.5,4080
480,Helen,33,35638,HR,18686,43960.56,13,4.84,29.8,2492
481,Alice,21,59101,Sales,11514,47864.06,89,3.43,24.9,6713
482,Frank,21,68373,Finance,11734,42766.29,59,1.61,31.4,6944
483,Bob,32,76057,Sales,18552,1561.67,4,4.5,34.9,1620
484,Eva,37,92210,Sales,5011,1721.81,31,4.37,20.8,3566
485,David,49,53761,Admin,8960,39918.42,97,2.81,47.0,6946
486,Charlie,64,87429,Sales,1576,25570.79,36,1.55,9.3,7716
487,Helen,33,99968,IT,12379,20975.86,14,1.49,9.8,1994
488,David,20,108362,Sales,18272,958.42,33,3.79,8.5,3891
489,Grace,30,95625,Marketing,10384,39688.53,94,3.75,19.4,7209
490,Grace,39,43141,Admin,5325,14147.46,74,3.62,26.4,2184
491,Alice,48,39181,Sales,18948,22406.13,10,2.37,23.9,7291
492,Alice,42,97435,Finance,12129,3778.59,34,1.34,22.9,5743
493,Helen,39,112557,Admin,7431,9005.96,62,3.36,23.8,1527
494,Bob,54,31705,Finance,13109,28879.73,11,4.79,24.8,4248
495,Eva,28,53124,Sales,8433,24715.21,44,2.52,38.4,3403
496,David,64,90989,IT,16749,24865.39,56,1.81,11.5,6502
497,Charlie,63,96115,Marketing,9407,13948.17,87,2.06,11.2,2570
498,Alice,23,45377,Sales,13744,11300.23,55,3.34,17.6,7028
499,Frank,55,50801,Finance,9348,21833.06,74,3.36,13.0,6924
500,Frank,64,103955,HR,14772,15168.2,36,3.67,22.7,3679
501,Eva,41,105798,HR,6413,34775.63,61,1.32,38.3,2821
502,Helen,58,58841,Sales,12757,9899.6,9,2.28,4.1,1306
503,Helen,39,93324,Finance,13448,7103.86,78,4.49,10.8,5342
504,Bob,23,113381,HR,11238,7749.17,18,4.43,26.7,1946
505,Alice,37,20134,Sales,17215,11580.56,58,3.48,10.0,5348
506,Helen,28,107942,Sales,10279,33383.68,56,3.96,38.7,4431
507,Eva,44,64330,HR,1052,31433.3,44,3.81,34.0,5176
508,Frank,46,69011,Finance,15849,56.47,59,4.45,18.1,7175
509,Alice,61,26464,Sales,1696,9241.39,22,1.28,19.2,559
510,Grace,24,24952,Sales,11924,41154.54,90,2.52,9.3,2950
511,Frank,22,42917,Finance,8658,21503.3,31,2.97,43.8,4081
512,Eva,19,65380,Finance,1612,46639.0,85,1.99,21.2,5309
513,Grace,25,69380,Admin,17255,27353.86,9,2.49,16.5,1279
514,Grace,24,62001,HR,18083,13547.28,6,4.29,41.9,4696
515,Charlie,27,36584,Finance,11904,12754.33,1,1.15,39.7,4951
516,Charlie,19,57731,Sales,15373,28826.39,51,1.41,23.4,4748
517,Frank,51,80988,HR,19840,12484.29,90,3.5,2.4,3867
518,Alice,19,114382,Sales,8283,16556.41,37,2.43,45.3,5913
519,Helen,56,24335,IT,4181,36386.97,28,4.18,36.6,946
520,Helen,52,112417,Marketing,1386,35404.06,30,2.76,7.9,5194
521,Frank,60,96961,Finance,2515,34064.56,6,4.46,0.2,6950
522,Grace,26,27250,IT,19805,10592.63,30,4.65,42.4,1567
523,David,56,95759,HR,9738,41920.86,85,4.39,37.6,3775
524,Frank,59,26396,Finance,17793,22274.13,58,2.04,6.9,6892
525,Frank,30,95774,Admin,6418,8206.02,1,5.0,39.8,4357
526,Alice,47,92757,Sales,7419,2088.27,36,1.06,49.1,672
527,David,45,56648,Marketing,10655,30092.06,35,4.96,18.9,4102
528,Grace,19,47478,IT,15177,24302.14,32,3.82,38.9,4597
529,Frank,20,97630,Sales,8407,30215.44,94,1.84,44.4,2594
530,Alice,63,117883,HR,5271,23065.05,54,4.65,24.4,3588
531,Alice,20,64885,HR,7431,33672.68,72,4.79,36.4,1773
532,Grace,20,108554,Marketing,14128,22703.58,20,2.06,2.6,1800
533,Eva,49,53115,Marketing,9575,47101.08,3,4.64,39.4,6016
534,Alice,52,63535,HR,13336,2961.76,23,3.99,40.5,1417
535,Helen,33,69379,Admin,19650,23362.04,49,2.96,22.3,7319
536,Bob,33,98069,Marketing,14315,10301.41,1,3.64,25.3,4547
537,Alice,26,42741,Sales,8701,11550.04,12,1.93,47.2,2651
538,David,42,82180,Finance,16843,24501.24,77,3.46,5.0,7596
539,Bob,62,37279,IT,16142,7764.32,41,3.07,36.1,543
540,Grace,36,118310,Admin,4020,34655.93,72,4.31,12.6,5535
541,Charlie,27,30669,HR,4676,34480.31,27,3.78,19.1,1665
542,Eva,39,53456,Sales,18071,37034.47,8,1.33,21.4,5190
543,Helen,23,90087,Admin,4657,26851.06,36,3.24,25.0,4121
544,Grace,19,35474,HR,16863,41721.75,24,2.58,46.2,1260
545,Helen,39,105505,Marketing,1978,23100.34,94,4.81,49.4,7689
546,Charlie,36,114256,Finance,2424,42290.29,63,3.56,48.6,4786
547,Bob,37,62287,Admin,9338,37412.63,34,3.42,13.3,3419
548,Helen,58,49964,Marketing,8491,47012.96,7,2.77,24.5,1387
549,Frank,22,53586,Marketing,1251,27106.28,24,1.5,3.2,6282
550,David,19,59560,Admin,18197,17581.92,40,1.77,32.9,4340
551,Grace,36,23093,Finance,14532,37309.83,83,2.07,17.9,1577
552,Helen,58,42655,Marketing,15719,45873.16,96,3.55,1.7,6851
553,David,46,58116,Admin,18920,19877.08,10,2.28,0.4,846
554,Helen,48,114279,IT,8327,27981.44,27,1.97,11.8,5681
555,David,21,94982,Admin,12108,7590.22,75,2.26,41.6,4456
556,Grace,21,27881,HR,15637,18149.36,2,2.64,30.4,2962
557,Grace,36,74224,HR,15675,37467.5,83,2.04,43.4,5122
558,Charlie,34,89716,Finance,15782,35676.7,42,2.29,6.2,3645
559,David,25,89415,Finance,11891,30100.83,51,3.96,11.8,2973
560,Helen,20,30213,Marketing,6656,31081.23,89,1.82,33.5,1468
561,David,61,95937,Sales,6418,22489.57,48,4.84,42.0,3514
562,Alice,20,83519,IT,7866,26640.17,53,1.69,42.1,7518
563,Eva,28,46482,IT,9961,29335.44,73,4.32,39.6,7080
564,Bob,58,62124,Marketing,19701,28391.38,98,3.48,23.6,1783
565,Eva,38,100977,Admin,19286,17893.55,29,4.35,8.8,2358
566,Eva,32,50372,Admin,9080,41932.65,13,4.91,5.1,4840
567,Eva,27,103394,Finance,16539,25837.8,20,1.3,0.6,2313
568,Bob,43,72419,IT,1381,19334.08,79,4.01,3.6,3668
569,Eva,62,91039,Sales,7307,30967.72,13,1.09,16.8,5181
570,Grace,51,102934,Finance,4911,12215.83,82,4.36,10.2,5795
571,David,59,79003,Marketing,1987,40201.84,57,4.97,48.9,3394
572,Eva,60,96437,HR,18449,43581.82,34,2.36,12.4,6449
573,Charlie,50,20019,Marketing,18086,28961.56,67,4.29,9.0,1677
574,Alice,42,57959,Admin,17962,16807.22,47,3.86,23.4,5387
575,Alice,58,113399,Admin,16841,40709.85,49,3.26,33.9,7179
576,Bob,41,37333,Admin,16957,16709.36,92,3.95,16.1,5674
577,Frank,19,98076,Sales,8491,19027.8,66,1.66,39.2,886
578,Alice,48,33493,Marketing,15156,36533.35,69,2.47,27.9,3934
579,Helen,44,80524,Admin,17670,15736.44,28,3.34,27.4,4092
580,Charlie,24,53646,IT,2503,1792.75,68,2.44,13.2,6477
581,David,36,110947,HR,17803,28346.86,29,3.31,0.9,2946
582,David,47,73115,Marketing,4306,29968.78,20,4.88,17.2,2075
583,David,63,92296,Finance,11108,31099.02,13,4.97,21.1,6996
584,Helen,62,93375,Marketing,15123,16012.46,45,3.21,13.5,7474
585,Eva,36,118736,Sales,13403,2775.95,21,4.21,12.9,5118
586,Frank,24,54388,Sales,6579,29759.64,31,3.12,13.3,1278
587,David,31,20136,Sales,18973,5519.87,43,2.02,11.4,1564
588,Eva,27,84694,Sales,13818,9156.23,25,2.29,41.5,7150
589,Charlie,33,87846,IT,14138,46075.62,67,3.36,40.4,4660
590,David,61,42524,Marketing,9266,4579.67,42,4.15,40.5,762
591,Helen,45,107288,Finance,13360,1941.52,44,4.88,27.4,1345
592,Charlie,24,96771,Marketing,14957,38087.1,47,1.17,1.7,2231
593,Eva,19,22376,Finance,16902,7978.62,67,4.05,41.7,1834
594,Alice,52,59383,Admin,2859,30995.54,25,1.86,20.7,3850
595,Helen,41,98372,Admin,7714,6519.9,90,4.22,25.6,1062
596,Charlie,47,72402,Sales,14303,9091.44,89,3.93,0.8,7442
597,Alice,50,35255,Marketing,2180,8625.44,47,2.58,12.9,1068
598,Alice,27,36310,HR,19723,25996.67,8,3.02,25.9,5146
599,Bob,28,81341,Admin,12904,30463.28,84,2.15,42.9,6937
600,Frank,18,37339,Sales,1318,40565.73,99,2.88,42.7,2084
601,Helen,36,111829,Sales,1342,36508.0,82,1.32,15.0,2124
602,Alice,40,68748,Admin,1925,42702.11,71,2.54,28.4,536
603,Charlie,19,76666,HR,12254,15013.67,65,3.98,6.9,3187
604,Charlie,48,102043,IT,10553,8629.48,42,3.31,41.7,1909
605,Bob,47,27612,Admin,17104,36623.8,7,2.28,34.5,830
606,Helen,18,75116,IT,17928,28434.85,91,2.9,35.5,2694
607,Eva,57,71401,Admin,9397,30660.96,6,3.49,29.6,7627
608,Frank,33,47053,Marketing,3801,15666.42,3,2.54,43.7,3177
609,Grace,35,29701,Finance,16364,17290.44,83,3.16,49.9,5634
610,Grace,35,63606,Finance,15325,15566.97,61,3.32,20.7,6102
611,Charlie,18,117524,HR,18150,48358.05,89,2.5,42.1,1399
612,Grace,60,29407,IT,18898,28304.53,79,4.99,0.6,2175
613,Bob,25,66241,IT,3519,23249.04,89,4.71,49.1,2255
614,Bob,23,74099,Sales,7746,39775.71,85,2.89,38.3,6790
615,Alice,38,48634,Finance,4843,8235.0,2,2.65,38.8,4335
616,Charlie,39,60407,Admin,14610,42272.43,79,4.49,30.3,3588
617,Alice,53,33338,Sales,3099,20847.37,53,1.83,35.0,4333
618,Alice,26,30543,Sales,1619,28828.71,92,1.69,37.0,5486
619,David,32,63666,Sales,10285,12204.46,67,2.51,33.2,7895
620,Frank,53,76697,HR,13389,14189.48,34,2.96,5.5,2174
621,Helen,22,95310,IT,2742,8818.09,15,3.86,28.7,7338
622,David,47,57368,Marketing,13570,1690.64,6,4.72,3.9,1211
623,Alice,58,104958,Finance,15681,29780.11,95,1.22,14.0,6999
624,Eva,27,26509,Admin,1299,45033.4,94,2.49,22.6,4118
625,Helen,43,68058,Marketing,15198,11781.38,21,4.59,46.1,7388
626,Eva,19,114418,Sales,16480,33970.08,1,3.69,14.2,6441
627,Grace,49,35673,Finance,1262,36946.99,71,4.63,28.0,2712
628,Bob,49,75536,IT,9333,30997.13,54,1.54,46.0,1917
629,Charlie,26,27437,Admin,14212,23755.06,51,1.6,42.8,6158
630,Grace,21,73557,Admin,11425,11824.51,8,2.96,7.2,1229
631,Bob,62,76135,Marketing,1031,30126.11,97,3.5,8.7,6057
632,Bob,54,43844,IT,6519,19979.97,28,3.64,4.5,7252
633,Bob,39,50575,Marketing,14887,30738.18,75,4.72,29.1,7175
634,Charlie,50,109879,Finance,5951,28244.01,8,4.23,8.2,6150
635,Charlie,48,23505,Marketing,1093,27653.65,16,1.48,47.5,5305
636,Frank,60,119434,Marketing,11004,44562.87,31,3.44,19.0,7277
637,Helen,27,87276,Sales,10695,18113.02,67,4.94,42.2,3572
638,Bob,50,115563,Sales,13648,23997.04,2,3.06,18.0,5842
639,Charlie,53,102437,Admin,2426,15607.49,84,4.95,35.7,543
640,Alice,36,89699,Marketing,4324,1343.8,45,3.7,9.7,7333
641,David,59,24643,Sales,10037,15747.66,78,3.31,7.1,2630
642,David,19,51160,Sales,2616,27301.05,41,4.07,31.5,4884
643,Eva,20,75826,Marketing,19413,42565.34,26,2.12,41.1,1337
644,Eva,33,52979,IT,6943,28118.56,19,4.88,26.6,855
645,Grace,37,81236,Admin,14618,7392.18,34,4.47,7.0,1116
646,Frank,54,69944,Finance,6380,13237.36,38,3.8,12.9,7463
647,Frank,62,29607,IT,15877,11973.11,39,2.85,48.7,5149
648,Helen,58,49714,Sales,8911,21955.64,4,4.21,35.1,1061
649,Alice,23,73082,Marketing,8476,34551.62,10,1.96,0.3,7288
650,Eva,48,94644,Sales,11745,928.7,59,1.98,28.3,4797
651,Charlie,33,51519,Marketing,12850,2588.79,28,2.5,29.6,3479
652,Frank,30,33560,Finance,18571,30619.37,47,3.66,13.6,3590
653,David,57,43597,Finance,14041,7556.49,50,1.25,34.6,2607
654,Helen,49,21031,Marketing,18434,19742.21,86,4.23,24.6,6952
655,Eva,59,91690,Marketing,19947,24533.83,67,4.18,45.2,4162
656,Grace,43,44908,Finance,19068,5164.77,60,2.98,44.8,3351
657,Eva,28,97252,IT,8553,37786.5,26,3.48,1.5,6626
658,Grace,40,85716,Admin,18746,6899.77,66,2.55,44.7,6778
659,Bob,51,20048,Sales,4036,39508.79,10,2.52,27.4,2664
660,Alice,63,39455,HR,4249,8038.65,76,2.76,35.6,5794
661,Charlie,44,23034,IT,5288,3164.64,6,4.85,33.3,4544
662,Frank,19,59227,Finance,6915,24056.61,16,2.45,22.4,1630
663,David,63,25373,Finance,14171,24746.8,11,4.42,18.6,626
664,David,57,48822,IT,8566,25009.5,33,1.48,28.9,5891
665,Bob,37,53228,Finance,10137,41408.84,96,3.35,28.3,5643
666,Frank,57,114173,Sales,14724,12287.34,11,1.58,17.2,4382
667,Bob,23,43125,Admin,18983,18956.62,31,2.75,43.5,6146
668,Frank,21,55564,Marketing,1325,22343.83,25,1.62,41.4,2850
669,Helen,35,109655,Sales,7718,29565.54,55,2.02,3.7,7115
670,Alice,62,22010,HR,12550,20597.13,40,1.89,41.3,7127
671,Alice,28,106962,Finance,15193,26908.23,22,1.09,27.8,717
672,Alice,29,54564,HR,11736,15689.61,87,3.44,33.5,7238
673,Frank,30,111911,Finance,17431,1263.76,91,4.03,9.7,5154
674,Bob,24,92623,Admin,7232,27151.6,45,2.63,3.2,6694
675,Grace,50,43019,Marketing,2079,38981.18,12,3.7,22.6,1004
676,Grace,56,102979,HR,13017,23652.29,20,2.27,32.5,3134
677,Bob,22,86247,Admin,18547,2554.58,55,1.75,23.1,6146
678,Alice,60,112007,IT,18479,25060.56,92,3.36,12.0,2984
679,Bob,32,78968,Sales,4677,19062.4,97,2.43,4.0,7975
680,Bob,34,41327,Finance,10331,20651.69,38,2.29,8.5,6885
681,Charlie,21,105839,Finance,10052,19316.25,15,2.8,12.6,3172
682,David,40,30714,Sales,2905,2038.35,16,3.81,0.2,906
683,Charlie,40,39179,Finance,1213,36749.04,37,1.46,45.9,3873
684,Charlie,29,72240,Marketing,3411,9631.9,50,2.26,34.8,5426
685,Alice,43,34257,Admin,3082,1672.86,74,1.82,15.1,1913
686,Frank,22,32217,Sales,13012,48869.63,37,3.05,40.4,6601
687,Eva,39,92064,HR,8096,41953.41,11,4.67,0.2,841
688,Alice,46,26371,HR,17674,25021.44,68,3.11,3.7,1218
689,Grace,33,82774,Admin,3320,25274.05,21,2.82,10.1,7395
690,Frank,54,57467,Finance,18322,34528.43,81,4.23,15.7,3228
691,David,34,58207,Finance,6707,25461.73,19,2.02,6.9,2557
692,David,41,40802,Admin,9050,16236.85,13,4.94,44.9,4076
693,Eva,57,118986,Finance,17346,49956.82,5,4.94,22.0,4581
694,Alice,18,25662,Admin,13325,14456.79,78,2.08,46.1,5479
695,Frank,52,52226,Marketing,19104,25682.31,60,2.12,7.8,6593
696,Helen,18,117360,HR,8274,8990.5,3,1.75,4.9,2699
697,Alice,32,73209,Marketing,17466,2528.53,79,4.23,46.2,7185
698,Helen,39,87777,Marketing,5675,24378.85,21,1.78,23.5,1025
699,Alice,61,94206,IT,8421,25489.47,25,1.85,32.6,7094
700,Frank,61,80794,Admin,19891,33765.02,49,1.97,6.7,6464
701,Eva,37,49150,Marketing,15506,14537.85,77,2.6,20.5,5501
702,Grace,63,39199,Marketing,14037,23786.43,91,3.02,40.5,1285
703,Frank,49,109764,Marketing,3935,24718.16,10,3.47,41.0,2752
704,Helen,27,45768,Marketing,14237,33846.39,60,4.87,45.3,7562
705,Charlie,42,48828,IT,18129,36235.02,74,1.81,19.0,2047
706,Eva,43,26108,IT,9322,19137.22,26,3.25,35.2,7078
707,Alice,34,22023,Marketing,17823,33981.15,71,3.85,42.6,7048
708,Alice,53,43132,IT,16875,14157.33,20,1.72,22.8,5990
709,Bob,40,101529,Sales,11095,17823.47,28,4.9,30.0,2135
710,Alice,25,108538,Marketing,18799,18568.73,6,4.62,3.8,5385
711,Helen,26,30372,Admin,2961,12161.87,84,4.45,23.9,7943
712,David,57,108200,IT,13135,7287.91,61,2.37,37.8,6103
713,Frank,21,86911,Marketing,2547,3618.43,32,2.98,3.0,1360
714,Alice,18,77967,IT,4166,13184.75,31,3.97,3.1,3077
715,Frank,58,98173,Sales,15761,26202.92,52,2.99,21.5,5306
716,Eva,57,102050,IT,6209,27973.45,20,2.01,0.5,7975
717,Helen,58,69015,Marketing,14533,14354.31,99,1.55,3.0,1045
718,Charlie,27,65330,HR,16138,26850.61,79,1.7,47.0,4258
719,Alice,60,55811,Sales,15865,24987.68,73,3.88,12.9,4466
720,Eva,45,110329,HR,9489,10397.83,42,4.99,4.0,582
721,Frank,38,60052,Sales,1720,48957.79,85,1.02,15.3,2455
722,David,47,85049,Sales,16254,46354.91,11,4.72,38.0,6558
723,Eva,32,66926,HR,1142,25305.31,44,2.04,46.5,3617
724,Alice,27,54590,Admin,15371,13357.21,77,3.84,35.3,1626
725,Eva,52,27822,IT,12662,10172.36,24,3.86,20.0,4575
726,Frank,34,73142,IT,7648,18168.74,2,1.14,3.8,1339
727,Grace,35,118274,HR,3452,47151.96,8,1.52,21.6,940
728,Helen,40,63069,HR,16739,19139.86,85,4.38,36.1,5629
729,David,62,89283,Finance,2644,23586.15,19,2.74,14.9,4315
730,Frank,26,103789,Marketing,11684,41540.64,75,1.53,10.3,7882
731,Bob,49,39772,Marketing,4042,8795.72,16,1.03,17.3,7813
732,Bob,23,22083,Admin,13168,21400.88,19,2.6,19.0,1992
733,Helen,47,46360,IT,13473,36127.19,90,3.22,0.6,2152
734,Alice,45,23609,Finance,15209,19179.96,48,4.7,20.7,3182
735,Eva,23,65120,Finance,12270,29175.5,50,1.87,43.1,752
736,Grace,24,95396,Finance,18305,49756.59,6,4.52,36.2,5321
737,David,24,57464,Finance,15669,21810.34,52,3.05,5.9,3386
738,Helen,61,48243,Marketing,16196,4182.57,96,4.76,33.0,6231
739,Helen,30,56136,Marketing,16322,39388.98,13,2.14,27.6,1837
740,Bob,52,84013,HR,2387,44952.32,57,2.25,20.2,1379
741,Frank,42,20102,Finance,5997,23777.55,83,3.98,34.3,4331
742,Eva,31,40193,Marketing,11085,8074.7,40,1.12,23.9,5160
743,Charlie,56,76927,Marketing,10624,10403.06,62,3.57,38.4,3230
744,Frank,25,66712,HR,12770,3263.26,25,3.13,37.8,1604
745,Grace,51,118518,HR,2914,2548.12,77,2.51,12.0,5958
746,Grace,20,74821,Finance,6777,41788.64,64,2.4,42.8,865
747,Eva,53,94333,Sales,2465,27801.62,34,1.9,41.7,5607
748,David,50,105612,IT,9425,14272.29,43,1.68,16.8,5783
749,Grace,64,101282,Finance,12827,27048.93,41,3.91,23.0,7571
750,Alice,51,44754,IT,19034,28915.54,58,4.71,19.0,4810
751,Grace,29,31573,Admin,19383,32916.76,40,3.11,4.6,4238
752,Grace,32,102254,Finance,10253,11227.18,13,1.24,32.1,4510
753,Bob,23,77032,Admin,17422,17262.03,2,1.7,45.9,5117
754,David,24,41401,Admin,13980,43082.6,7,4.15,7.6,7809
755,Bob,63,114219,Marketing,9894,27493.92,69,1.93,39.0,2933
756,Bob,41,100785,Sales,17729,18521.01,96,2.08,31.2,4439
757,Charlie,42,91739,Marketing,1620,13619.76,26,3.17,23.3,7813
758,Frank,43,101789,Admin,15899,45570.07,78,1.32,19.4,3290
759,David,20,70761,IT,1841,10261.18,73,3.4,32.4,6612
760,Helen,20,51928,HR,13351,39057.73,94,4.96,42.2,7624
761,Frank,40,37058,Sales,6821,19475.1,26,4.55,7.1,3309
762,Helen,38,33128,HR,5002,24317.09,32,3.43,4.6,7361
763,Charlie,32,25882,IT,19083,5690.22,91,2.98,1.4,6710
764,Grace,47,89682,Marketing,15208,2841.19,14,4.7,39.6,557
765,Alice,39,85063,Marketing,1467,12645.77,5,4.2,17.0,858
766,Grace,57,21133,IT,16312,28733.44,3,2.08,30.2,5582
767,Alice,63,107109,HR,17597,36323.93,94,4.61,48.3,5062
768,Charlie,38,66673,Finance,4117,36275.78,96,1.49,30.8,5828
769,Eva,43,113758,Admin,16924,10547.74,26,3.47,38.4,4951
770,Bob,34,37665,IT,5867,49388.69,93,2.05,0.1,5606
771,Bob,47,105295,HR,9638,13441.81,39,1.79,32.5,5519
772,Eva,18,29389,IT,15763,48357.21,91,2.77,40.3,7231
773,Frank,48,93346,Marketing,7095,31428.68,70,3.26,27.2,2455
774,Grace,57,107870,IT,8837,31793.64,81,1.5,36.2,2416
775,Helen,55,61590,Admin,13390,25673.01,95,1.52,32.3,1124
776,Eva,27,69690,Finance,14199,14348.6,92,2.68,7.3,1598
777,Helen,18,94142,HR,14744,31655.32,7,1.19,47.9,4971
778,Charlie,48,24626,Sales,18787,34157.88,24,1.57,15.8,5445
779,Helen,26,68224,Finance,9562,49211.96,24,3.43,19.3,2320
780,Frank,31,64598,HR,2302,15971.8,22,4.58,5.4,1921
781,Helen,39,107318,HR,9735,12262.11,2,1.38,7.3,1589
